time_bkjd,flux,flux_error,quality,normalized_flux,model_flux,residual_flux
285.5820211768587,11256.984375,5.640456676483154,0,0.9921203342524405,0.9921422052684603,-2.1871016019803236e-05
285.60245381968707,11259.2685546875,5.640289783477783,0,0.9923216475917472,0.992152749343054,0.0001688982486932611
285.6228862622884,11262.5390625,5.640860557556152,0,0.9926098897351154,0.9921636520252108,0.00044623770990459555
285.643318804774,11245.919921875,5.639645099639893,0,0.9911451824207408,0.9921749129950332,-0.0010297305742924534
285.6637513472524,11261.607421875,5.640254974365234,0,0.9925277807459326,0.9921865317070144,0.0003412490389181899
285.6841838895052,11259.822265625,5.6394267082214355,0,0.9923704482173936,0.9921985076522791,0.0001719405651144923
285.70461643175804,11263.333984375,5.640335559844971,0,0.9926799491871017,0.9922108403065661,0.00046910888053552924
285.72504897377075,11261.6669921875,5.6398725509643555,0,0.9925330309014254,0.9922235291297179,0.000309501771707521
285.7454815156743,11253.955078125,5.639717102050781,0,0.991853350935412,0.9922365735662048,-0.00038322263079271224
285.7659140574615,11258.3984375,5.64108943939209,0,0.9922449608943029,0.9922499730448432,-5.012150540273375e-06
285.78634659912495,11270.76171875,5.640433311462402,0,0.9933345833293706,0.992263726978903,0.0010708563504676638
285.80677924068004,11254.4609375,5.639760494232178,0,0.9918979342230396,0.9922778348360595,-0.0003799006130198457
285.8272116822336,11264.0810546875,5.639492034912109,0,0.992745791301069,0.9922922957889182,0.0004534955121507922
285.84764422354783,11248.2998046875,5.638909816741943,0,0.9913549304360852,0.9923071094138357,-0.0009521789777504619
285.86807666475215,11261.26171875,5.636454105377197,0,0.9924973126304497,0.9923222749172635,0.0001750377131861658
285.8885093058416,11252.3486328125,5.639606475830078,0,0.9917117688733514,0.9923377918603898,-0.0006260229870383993
285.90894184680656,11263.0830078125,5.638635635375977,0,0.9926578296795335,0.99235365933852,0.0003041703410134877
285.92937428766163,11260.9228515625,5.6387858390808105,0,0.9924674469918265,0.992369876651732,9.757034009449939e-05
285.9498069284018,11256.5439453125,5.638435363769531,0,0.9920815175290427,0.9923864433305865,-0.0003049258015437317
285.97023946901754,11265.4345703125,5.638982772827148,0,0.9928650817193158,0.9924033584089961,0.00046172331031968383
285.99067200952413,11264.009765625,5.639244079589844,0,0.9927395083281022,0.9924206212265373,0.00031888710156491307
286.01110444991355,11272.6708984375,5.639792442321777,0,0.9935028465095095,0.9924382309402829,0.0010646155692265458
286.0315370901808,11262.6611328125,5.638487815856934,0,0.9926206482504696,0.9924561870402461,0.0001644612102235099
286.0519696302217,11272.2548828125,5.641070365905762,0,0.9934661814891825,0.9924744884789929,0.0009916930101896426
286.0724020702619,11262.98828125,5.6397175788879395,0,0.9926494810716187,0.9924931344502941,0.00015634662132457677
286.113267249988,11269.3251953125,5.640463352203369,0,0.9932079771206831,0.9925314572619631,0.0006765198587199706
286.1336996896789,11261.2783203125,5.639614582061768,0,0.9924987757885378,0.9925511321429725,-5.235635443467945e-05
286.15413232924766,11261.8505859375,5.641161918640137,0,0.9925492117085181,0.9925711484867821,-2.193677826400897e-05
286.1745648687065,11269.3046875,5.640442848205566,0,0.9932061696901036,0.9925915051255678,0.0006146645645357385
286.19499730793177,11265.283203125,5.640124320983887,0,0.9928517411602766,0.9926122011628566,0.00023953999741999077
286.2154298471578,11258.7998046875,5.640852928161621,0,0.9922803348927873,0.9926332358952483,-0.00035290100246099243
286.2358624862609,11266.7294921875,5.6404032707214355,0,0.9929792080501926,0.9926546084065355,0.00032459964365705307
286.2562950252541,11258.5634765625,5.638270854949951,0,0.9922595064070617,0.9926763175516954,-0.0004168111446336553
286.2767274641228,11265.798828125,5.639121055603027,0,0.9928971851291325,0.9926983623751978,0.00019882275393467985
286.2971601027675,11265.8349609375,5.6402106285095215,0,0.9929003696496773,0.9927207422377861,0.00017962741189125886
286.31759264141147,11259.6904296875,5.640178680419922,0,0.9923588290208112,0.9927434558336294,-0.00038462681281825617
286.33802507993823,11272.4130859375,5.641415119171143,0,0.9934801245250815,0.9927665021631479,0.000713622361933619
286.3584576183421,11267.69140625,5.640458583831787,0,0.9930639851511832,0.9927898804427912,0.00027410470839206447
286.37889025663753,11267.8466796875,5.640137672424316,0,0.9930776699827136,0.9928135896537774,0.00026408032893621147
286.39932269469136,11266.767578125,5.6407551765441895,0,0.992982564706983,0.992837628407269,0.00014493629971401578
286.41975523275323,11269.1064453125,5.640625953674316,0,0.9931886978611684,0.9928619960015027,0.0003267018596656568
